# ENERGY SUPPLY GROUP 28,
# Wind park in Luxemburg with 140 turbines.,
#,
# time [s], power [MW]
1708200,0
1709100,0
1710000,0
1710900,0
1711800,0
1712700,0
1713600,0
1714500,0
1715400,0
1716300,0
1717200,0
1718100,0
1719000,0
1719900,0
1720800,0
1721700,0
1722600,0
1723500,0
1724400,0
1725300,0
1726200,0
1727100,0
1728000,0
1728900,0
1729800,0
1730700,0
1731600,0
1732500,0
1733400,0
1734300,0
1735200,0
1736100,0
1737000,0
1737900,0
1738800,0
1739700,0
1740600,0
1741500,0
1742400,0
1743300,0
1744200,0
1745100,0
1746000,0
1746900,0
1747800,0
1748700,0
1749600,0
1750500,0
1751400,0
1752300,0
1753200,0
1754100,0
1755000,0
1755900,0
1756800,0
1757700,0
1758600,0
1759500,0
1760400,0
1761300,0
1762200,0
1763100,0
1764000,0
1764900,0
1765800,0
1766700,0
1767600,0
1768500,0
1769400,0
1770300,0
1771200,0
1772100,0
1773000,0
1773900,0
1774800,0
1775700,0
1776600,0
1777500,0
1778400,0
1779300,0
1780200,0
1781100,0
1782000,0
1782900,0
1783800,0
1784700,0
1785600,0
1786500,0
1787400,0
1788300,0
1789200,0
1790100,0
1791000,0
1791900,0
1792800,0
1793700,0
1794600,0
1795500,0
1796400,0
1797300,0
1798200,0
1799100,0
1800000,0
1800900,0
1801800,0
1802700,0
1803600,0
1804500,0
1805400,0
1806300,0
1807200,0
1808100,0
1809000,0
1809900,0
1810800,0
1811700,0
1812600,0
1813500,0
1814400,0
1815300,0
1816200,0
1817100,0
1818000,0
1818900,0
1819800,0
1820700,0
1821600,0
1822500,0
1823400,0
1824300,0
1825200,0
1826100,0
1827000,0
1827900,0
1828800,0
1829700,0
1830600,0
1831500,0
1832400,0
1833300,0
1834200,2.307419
1835100,2.307419
1836000,2.307419
1836900,4.768612
1837800,7.388537
1838700,10.172157
1839600,13.12443
1840500,16.250318
1841400,19.554781
1842300,23.042779
1843200,30.589223
1844100,34.657589
1845000,38.929333
1845900,48.102793
1846800,53.01443
1847700,58.149286
1848600,58.149286
1849500,63.51232
1850400,69.108495
1851300,69.108495
1852200,69.108495
1853100,69.108495
1854000,69.108495
1854900,69.108495
1855800,69.108495
1856700,63.51232
1857600,63.51232
1858500,58.149286
1859400,58.149286
1860300,53.01443
1861200,48.102793
1862100,43.409414
1863000,38.929333
1863900,30.589223
1864800,26.719273
1865700,16.250318
1866600,10.172157
1867500,2.307419
1868400,0
1869300,0
1870200,0
1871100,0
1872000,0
1872900,0
1873800,0
1874700,0
1875600,0
1876500,0
1877400,0
1878300,0
1879200,0
1880100,0
1881000,0
1881900,0
1882800,0
1883700,0
1884600,0
1885500,0
1886400,0
1887300,0
1888200,0
1889100,0
1890000,0
1890900,0
1891800,0
1892700,0
1893600,0
1894500,0
1895400,0
1896300,0
1897200,0
1898100,0
1899000,0
1899900,0
1900800,0
1901700,0
1902600,0
1903500,0
1904400,0
1905300,0
1906200,0
1907100,0
1908000,0
1908900,0
1909800,0
1910700,0
1911600,0
1912500,0
1913400,0
1914300,0
1915200,0
1916100,0
1917000,0
1917900,0
1918800,0
1919700,0
1920600,0
1921500,0
1922400,0
1923300,0
1924200,0
1925100,0
1926000,0
1926900,0
1927800,0
1928700,0
1929600,0
1930500,0
1931400,0
1932300,0
1933200,0
1934100,0
1935000,0
1935900,0
1936800,0
1937700,0
1938600,2.307419
1939500,2.307419
1940400,2.307419
1941300,4.768612
1942200,4.768612
1943100,4.768612
1944000,4.768612
1944900,4.768612
1945800,4.768612
1946700,4.768612
1947600,4.768612
1948500,4.768612
1949400,2.307419
1950300,2.307419
1951200,2.307419
1952100,0
1953000,0
1953900,0
1954800,0
1955700,0
1956600,0
1957500,0
1958400,0
1959300,0
1960200,0
1961100,0
1962000,0
1962900,0
1963800,0
1964700,0
1965600,0
1966500,0
1967400,0
1968300,0
1969200,0
1970100,0
1971000,0
1971900,0
1972800,0
1973700,0
1974600,0
1975500,0
1976400,0
1977300,0
1978200,0
1979100,0
1980000,0
1980900,0
1981800,0
1982700,0
1983600,0
1984500,0
1985400,0
1986300,0
1987200,0
1988100,0
1989000,0
1989900,0
1990800,0
1991700,0
1992600,0
1993500,0
1994400,0
1995300,0
1996200,0
1997100,0
1998000,0
1998900,0
1999800,0
2000700,0
2001600,0
2002500,0
2003400,0
2004300,0
2005200,0
2006100,0
2007000,0
2007900,0
2008800,0
2009700,0
2010600,0
2011500,0
2012400,0
2013300,0
2014200,0
2015100,0
2016000,0
2016900,0
2017800,0
2018700,0
2019600,0
2020500,0
2021400,0
2022300,0
2023200,0
2024100,0
2025000,0
2025900,0
2026800,0
2027700,0
2028600,0
2029500,0
2030400,0
2031300,0
2032200,0
2033100,0
2034000,0
2034900,0
2035800,0
2036700,0
2037600,0
2038500,0
2039400,0
2040300,0
2041200,0
2042100,0
2043000,0
2043900,0
2044800,0
2045700,0
2046600,0
2047500,0
2048400,0
2049300,0
2050200,0
2051100,0
2052000,0
2052900,0
2053800,0
2054700,0
2055600,0
2056500,0
2057400,0
2058300,0
2059200,0
2060100,0
2061000,0
2061900,0
2062800,0
2063700,0
2064600,0
2065500,0
2066400,0
2067300,0
2068200,0
2069100,0
2070000,0
2070900,0
2071800,0
2072700,0
2073600,0
2074500,0
2075400,0
2076300,0
2077200,0
2078100,0
2079000,0
2079900,0
2080800,0
2081700,0
2082600,0
2083500,0
2084400,0
2085300,0
2086200,0
2087100,0
2088000,0
2088900,0
2089800,0
2090700,0
2091600,0
2092500,0
2093400,0
2094300,0
2095200,0
2096100,0
2097000,0
2097900,0
2098800,0
2099700,0
2100600,0
2101500,0
2102400,0
2103300,0
2104200,0
2105100,0
2106000,0
2106900,2.307419
2107800,4.768612
2108700,7.388537
2109600,10.172157
2110500,13.12443
2111400,13.12443
2112300,16.250318
2113200,19.554781
2114100,23.042779
2115000,26.719273
2115900,30.589223
2116800,34.657589
2117700,34.657589
2118600,38.929333
2119500,38.929333
2120400,43.409414
2121300,43.409414
2122200,38.929333
2123100,38.929333
2124000,38.929333
2124900,30.589223
2125800,26.719273
2126700,19.554781
2127600,13.12443
2128500,13.12443
2129400,10.172157
2130300,10.172157
2131200,10.172157
2132100,13.12443
2133000,16.250318
2133900,19.554781
2134800,26.719273
2135700,34.657589
2136600,43.409414
2137500,53.01443
2138400,63.51232
2139300,69.108495
2140200,69.108495
2141100,69.108495
2142000,74.942769
2142900,74.942769
2143800,74.942769
2144700,74.942769
2145600,74.942769
2146500,74.942769
2147400,69.108495
2148300,69.108495
2149200,69.108495
2150100,63.51232
2151000,63.51232
2151900,58.149286
2152800,58.149286
2153700,58.149286
2154600,58.149286
2155500,53.01443
2156400,53.01443
2157300,53.01443
2158200,53.01443
2159100,53.01443
2160000,53.01443
2160900,53.01443
2161800,48.102793
2162700,48.102793
2163600,48.102793
2164500,43.409414
2165400,43.409414
2166300,43.409414
2167200,38.929333
2168100,38.929333
2169000,38.929333
2169900,38.929333
2170800,38.929333
2171700,38.929333
2172600,38.929333
2173500,38.929333
2174400,38.929333
2175300,34.657589
2176200,30.589223
2177100,26.719273
2178000,23.042779
2178900,23.042779
2179800,23.042779
2180700,26.719273
2181600,26.719273
2182500,26.719273
2183400,30.589223
2184300,34.657589
2185200,38.929333
2186100,43.409414
2187000,43.409414
2187900,48.102793
2188800,48.102793
2189700,48.102793
2190600,48.102793
2191500,48.102793
2192400,43.409414
2193300,48.102793
2194200,48.102793
2195100,48.102793
2196000,48.102793
2196900,53.01443
2197800,53.01443
2198700,53.01443
2199600,53.01443
2200500,48.102793
2201400,48.102793
2202300,48.102793
2203200,43.409414
2204100,48.102793
2205000,48.102793
2205900,53.01443
2206800,58.149286
2207700,58.149286
2208600,58.149286
2209500,63.51232
2210400,63.51232
2211300,63.51232
2212200,69.108495
2213100,69.108495
2214000,69.108495
2214900,74.942769
2215800,74.942769
2216700,81.020103
2217600,87.345458
2218500,87.345458
2219400,87.345458
2220300,87.345458
2221200,87.345458
2222100,87.345458
2223000,93.923795
2223900,93.923795
2224800,100.760073
2225700,100.760073
2226600,100.760073
2227500,100.760073
2228400,100.760073
2229300,100.760073
2230200,93.923795
2231100,93.923795
2232000,87.345458
2232900,93.923795
2233800,107.859253
2234700,115.226295
2235600,122.86616
2236500,130.783808
2237400,130.783808
2238300,138.9842
2239200,138.9842
2240100,147.472296
2241000,147.472296
2241900,147.472296
2242800,147.472296
2243700,147.472296
2244600,147.472296
2245500,147.472296
2246400,184.400928
2247300,184.400928
2248200,174.712412
2249100,174.712412
2250000,165.331442
2250900,165.331442
2251800,165.331442
2252700,165.331442
2253600,174.712412
2254500,165.331442
2255400,165.331442
2256300,165.331442
2257200,156.253056
2258100,156.253056
2259000,147.472296
2259900,147.472296
2260800,138.9842
2261700,138.9842
2262600,138.9842
2263500,130.783808
2264400,130.783808
2265300,130.783808
2266200,122.86616
2267100,122.86616
2268000,115.226295
2268900,122.86616
2269800,122.86616
2270700,122.86616
2271600,130.783808
2272500,130.783808
2273400,138.9842
2274300,138.9842
2275200,147.472296
2276100,165.331442
2277000,184.400928
2277900,194.401951
2278800,215.361355
2279700,237.630309
2280600,249.268269
2281500,273.575953
2282400,286.255599
2283300,273.575953
2284200,261.248496
2285100,249.268269
2286000,237.630309
2286900,204.720439
2287800,165.331442
2288700,138.9842
2289600,115.226295
2290500,100.760073
2291400,87.345458
2292300,69.108495
2293200,58.149286
2294100,53.01443
2295000,43.409414
2295900,38.929333
2296800,34.657589
2297700,38.929333
2298600,43.409414
2299500,43.409414
2300400,48.102793
2301300,63.51232
2302200,81.020103
2303100,93.923795
2304000,115.226295
2304900,107.859253
2305800,107.859253
2306700,100.760073
2307600,93.923795
2308500,87.345458
2309400,87.345458
2310300,81.020103
2311200,74.942769
2312100,74.942769
2313000,74.942769
2313900,74.942769
2314800,74.942769
2315700,74.942769
2316600,74.942769
2317500,74.942769
2318400,69.108495
2319300,69.108495
2320200,69.108495
2321100,69.108495
2322000,69.108495
2322900,63.51232
2323800,63.51232
2324700,63.51232
2325600,63.51232
2326500,63.51232
2327400,69.108495
2328300,69.108495
2329200,74.942769
2330100,74.942769
2331000,74.942769
2331900,74.942769
2332800,107.859253
2333700,122.86616
2334600,130.783808
2335500,147.472296
2336400,165.331442
2337300,174.712412
2338200,184.400928
2339100,204.720439
2340000,215.361355
2340900,226.329658
2341800,237.630309
2342700,237.630309
2343600,249.268269
2344500,249.268269
2345400,261.248496
2346300,261.248496
2347200,261.248496
2348100,261.248496
2349000,261.248496
2349900,261.248496
2350800,261.248496
2351700,261.248496
2352600,261.248496
2353500,261.248496
2354400,261.248496
2355300,249.268269
2356200,249.268269
2357100,249.268269
2358000,249.268269
2358900,237.630309
2359800,237.630309
2360700,237.630309
2361600,226.329658
2362500,226.329658
2363400,226.329658
2364300,226.329658
2365200,215.361355
2366100,226.329658
2367000,226.329658
2367900,237.630309
2368800,249.268269
2369700,249.268269
2370600,249.268269
2371500,249.268269
2372400,249.268269
2373300,249.268269
2374200,237.630309
2375100,237.630309
2376000,226.329658
2376900,215.361355
2377800,215.361355
2378700,204.720439
2379600,194.401951
2380500,184.400928
2381400,174.712412
2382300,165.331442
2383200,165.331442
2384100,147.472296
2385000,138.9842
2385900,130.783808
2386800,115.226295
2387700,107.859253
2388600,100.760073
2389500,93.923795
2390400,87.345458
2391300,87.345458
2392200,81.020103
2393100,81.020103
2394000,81.020103
2394900,74.942769
2395800,69.108495
2396700,63.51232
2397600,63.51232
2398500,58.149286
2399400,58.149286
2400300,58.149286
2401200,53.01443
2402100,53.01443
2403000,48.102793
2403900,48.102793
2404800,43.409414
2405700,38.929333
2406600,34.657589
2407500,30.589223
2408400,26.719273
2409300,26.719273
2410200,23.042779
2411100,19.554781
2412000,16.250318
2412900,16.250318
2413800,13.12443
2414700,13.12443
2415600,10.172157
2416500,10.172157
2417400,10.172157
2418300,10.172157
2419200,4.768612
2420100,4.768612
2421000,2.307419
2421900,2.307419
2422800,0
2423700,0
2424600,0
2425500,0
2426400,0
2427300,0
2428200,0
2429100,0
2430000,0
2430900,0
2431800,0
2432700,0
2433600,0
2434500,0
2435400,0
2436300,0
2437200,0
2438100,0
2439000,0
2439900,0
2440800,0
2441700,0
2442600,0
2443500,0
2444400,0
2445300,0
2446200,0
2447100,0
2448000,0
2448900,0
2449800,0
2450700,2.307419
2451600,4.768612
2452500,7.388537
2453400,10.172157
2454300,13.12443
2455200,16.250318
2456100,19.554781
2457000,23.042779
2457900,26.719273
2458800,30.589223
2459700,30.589223
2460600,30.589223
2461500,30.589223
2462400,34.657589
2463300,30.589223
2464200,30.589223
2465100,30.589223
2466000,30.589223
2466900,23.042779
2467800,19.554781
2468700,16.250318
2469600,10.172157
2470500,2.307419
2471400,0
2472300,0
2473200,0
2474100,0
2475000,0
2475900,0
2476800,0
2477700,0
2478600,0
2479500,0
2480400,2.307419
2481300,4.768612
2482200,7.388537
2483100,10.172157
2484000,13.12443
2484900,13.12443
2485800,13.12443
2486700,16.250318
2487600,16.250318
2488500,16.250318
2489400,16.250318
2490300,16.250318
2491200,16.250318
2492100,19.554781
2493000,19.554781
2493900,19.554781
2494800,19.554781
2495700,23.042779
2496600,26.719273
2497500,26.719273
2498400,30.589223
2499300,34.657589
2500200,34.657589
2501100,38.929333
2502000,38.929333
2502900,38.929333
2503800,38.929333
2504700,38.929333
2505600,48.102793
2506500,53.01443
2507400,53.01443
2508300,53.01443
2509200,58.149286
2510100,58.149286
2511000,58.149286
2511900,58.149286
2512800,58.149286
2513700,58.149286
2514600,58.149286
2515500,63.51232
2516400,63.51232
2517300,58.149286
2518200,58.149286
2519100,58.149286
2520000,53.01443
2520900,53.01443
2521800,48.102793
2522700,43.409414
2523600,43.409414
2524500,34.657589
2525400,30.589223
2526300,26.719273
2527200,23.042779
2528100,16.250318
2529000,13.12443
2529900,10.172157
2530800,4.768612
2531700,2.307419
2532600,0
2533500,0
2534400,0
2535300,0
2536200,0
2537100,0
2538000,0
2538900,0
2539800,0
2540700,0
2541600,0
2542500,0
2543400,2.307419
2544300,10.172157
2545200,23.042779
2546100,34.657589
2547000,48.102793
2547900,63.51232
2548800,81.020103
2549700,87.345458
2550600,93.923795
2551500,100.760073
2552400,100.760073
2553300,100.760073
2554200,93.923795
2555100,87.345458
2556000,87.345458
2556900,74.942769
2557800,69.108495
2558700,63.51232
2559600,58.149286
2560500,58.149286
2561400,53.01443
2562300,53.01443
2563200,53.01443
2564100,48.102793
2565000,48.102793
2565900,43.409414
2566800,43.409414
2567700,34.657589
2568600,30.589223
2569500,23.042779
2570400,19.554781
2571300,16.250318
2572200,10.172157
2573100,7.388537
2574000,4.768612
2574900,0
2575800,0
2576700,0
2577600,0
2578500,0
2579400,0
2580300,0
2581200,0
2582100,0
2583000,0
2583900,0
2584800,0
2585700,0
2586600,0
2587500,0
2588400,0
2589300,0
2590200,0
2591100,0
2592000,0
2592900,0
2593800,0
2594700,0
2595600,0
2596500,0
2597400,0
2598300,0
2599200,0
2600100,0
2601000,0
2601900,0
2602800,0
2603700,0
2604600,0
2605500,0
2606400,0
2607300,0
2608200,0
2609100,0
2610000,0
2610900,0
2611800,0
2612700,0
2613600,0
2614500,0
2615400,0
2616300,0
2617200,0
2618100,0
2619000,0
2619900,0
2620800,0
2621700,0
2622600,0
2623500,0
2624400,0
2625300,0
2626200,0
2627100,0
2628000,0
2628900,0
2629800,0
2630700,0
2631600,0
2632500,0
2633400,0
2634300,0
2635200,0
2636100,0
2637000,0
2637900,0
2638800,0
2639700,0
2640600,0
2641500,0
2642400,0
2643300,0
2644200,0
2645100,0
2646000,0
2646900,0
2647800,0
2648700,0
2649600,0
2650500,0
2651400,0
2652300,0
2653200,0
2654100,0
2655000,0
2655900,0
2656800,2.307419
2657700,10.172157
2658600,16.250318
2659500,26.719273
2660400,34.657589
2661300,43.409414
2662200,53.01443
2663100,63.51232
2664000,74.942769
2664900,81.020103
2665800,87.345458
2666700,93.923795
2667600,100.760073
2668500,100.760073
2669400,100.760073
2670300,107.859253
2671200,107.859253
2672100,107.859253
2673000,107.859253
2673900,107.859253
2674800,107.859253
2675700,107.859253
2676600,107.859253
2677500,107.859253
2678400,74.942769
2679300,63.51232
2680200,53.01443
2681100,48.102793
2682000,38.929333
2682900,34.657589
